Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
0.47234264016825267,-1.3720893221584447,-0.7378063230712658,-0.5283622494715786,-0.39260073655797517,0.4971639294946733,-0.8745873454266699,-0.16804075784261274,0.2732312961117544,0.41173269183271005,1.2232983874560952,1
0.47234264016825267,0.7288155252362812,0.2534695683198878,-0.5283622494715786,-0.39260073655797517,-0.013766700341959358,0.05439458322781005,-0.16804075784261274,0.2732312961117544,0.41173269183271005,-1.3185128135525088,0
0.47234264016825267,0.7288155252362812,-0.7378063230712658,-0.5283622494715786,2.5471169737663755,-0.6526317769860269,-0.8745873454266699,-1.2804615159597479,0.2732312961117544,0.41173269183271005,1.2232983874560952,1
0.47234264016825267,0.7288155252362812,-0.7378063230712658,1.8926408936295354,-0.39260073655797517,-0.820924093448804,0.5780249806789427,-0.3115789201803076,0.2732312961117544,0.41173269183271005,1.2232983874560952,1
0.47234264016825267,-1.3720893221584447,-0.7378063230712658,-0.5283622494715786,-0.39260073655797517,0.5581043126742401,-0.8745873454266699,0.06520875595614142,0.2732312961117544,0.41173269183271005,1.2232983874560952,1
0.47234264016825267,0.7288155252362812,1.2447454597110414,-0.5283622494715786,2.5471169737663755,0.32281793258359487,1.7102987106968037,2.22725232616767,0.2732312961117544,0.41173269183271005,1.2232983874560952,1
0.47234264016825267,0.7288155252362812,-0.7378063230712658,1.8926408936295354,-0.39260073655797517,-0.9218187675871596,0.05932286932146777,-0.7601356774856041,0.2732312961117544,0.41173269183271005,1.2232983874560952,1
0.47234264016825267,0.7288155252362812,2.236021351102195,-0.5283622494715786,-0.39260073655797517,-0.6381029439101037,0.6679662018881961,0.37022735092374304,0.2732312961117544,-2.428760260810931,-0.047607213048206774,0
0.47234264016825267,0.7288155252362812,1.2447454597110414,-0.5283622494715786,-0.39260073655797517,-0.24663160825328403,0.06548322693853992,0.5496500538458616,0.2732312961117544,0.41173269183271005,1.2232983874560952,1
0.47234264016825267,0.7288155252362812,0.2534695683198878,-0.5283622494715786,-0.39260073655797517,2.241531950672703,2.6633830385280786,2.22725232616767,0.2732312961117544,0.41173269183271005,-0.047607213048206774,0
0.47234264016825267,0.7288155252362812,1.2447454597110414,-0.5283622494715786,-0.39260073655797517,-0.5719160376753425,-0.4433623122316196,-1.2086924347909005,0.2732312961117544,0.41173269183271005,1.2232983874560952,1
0.47234264016825267,0.7288155252362812,1.2447454597110414,-0.5283622494715786,-0.39260073655797517,-0.8544211252627381,0.2589184561146054,-0.5089438933946381,0.2732312961117544,0.41173269183271005,1.2232983874560952,1
0.47234264016825267,0.7288155252362812,1.2447454597110414,-0.5283622494715786,-0.39260073655797517,-0.6231705321376271,2.6633830385280786,1.123802703196641,0.2732312961117544,0.41173269183271005,1.2232983874560952,1
0.47234264016825267,-1.3720893221584447,-0.7378063230712658,-0.5283622494715786,-0.39260073655797517,-1.1155365419328023,0.8749542178218203,-0.4192325419335788,0.2732312961117544,0.41173269183271005,-1.3185128135525088,0
0.47234264016825267,0.7288155252362812,1.2447454597110414,-0.5283622494715786,-0.39260073655797517,-1.3391191398233984,-0.20557250821263462,-2.159632760278129,-3.4548579441686273,0.41173269183271005,1.2232983874560952,1
0.47234264016825267,-1.3720893221584447,-0.7378063230712658,-0.5283622494715786,-0.39260073655797517,0.13434668129314664,-0.8745873454266699,-0.22186756871924831,0.2732312961117544,0.41173269183271005,1.2232983874560952,1
0.47234264016825267,-1.3720893221584447,0.2534695683198878,1.8926408936295354,-0.39260073655797517,-0.4120988738401872,-0.8745873454266699,-0.6704243260245448,-1.5908133240284363,0.41173269183271005,1.2232983874560952,1
-2.1171071907541332,-1.3720893221584447,-0.7378063230712658,-0.5283622494715786,-0.39260073655797517,-0.44680664174378154,-0.8745873454266699,-1.1010388130376294,0.2732312961117544,-2.428760260810931,1.2232983874560952,0
0.47234264016825267,0.7288155252362812,-0.7378063230712658,1.8926408936295354,-0.39260073655797517,0.10892122341028103,-0.8745873454266699,-0.07832940638155345,0.2732312961117544,0.41173269183271005,-1.3185128135525088,0
0.47234264016825267,0.7288155252362812,-0.7378063230712658,-0.5283622494715786,-0.39260073655797517,-0.8140632556073958,1.2815378205485821,-0.4012902716413669,0.2732312961117544,0.41173269183271005,1.2232983874560952,1
0.47234264016825267,0.7288155252362812,-0.7378063230712658,1.8926408936295354,-0.39260073655797517,1.228044948952921,-0.8745873454266699,-0.5986552448556973,0.2732312961117544,-2.428760260810931,1.2232983874560952,0
0.47234264016825267,0.7288155252362812,0.2534695683198878,-0.5283622494715786,-0.39260073655797517,0.5399432713293361,2.5906138141764137,2.22725232616767,0.2732312961117544,0.41173269183271005,1.2232983874560952,1
0.47234264016825267,0.7288155252362812,-0.7378063230712658,1.8926408936295354,-0.39260073655797517,-0.8140632556073958,0.3026569951958176,-0.38334800134915503,0.2732312961117544,-2.428760260810931,-0.047607213048206774,0
0.47234264016825267,0.7288155252362812,1.2447454597110414,1.8926408936295354,-0.39260073655797517,-0.5053255527440278,0.30635320976606095,-0.4551170825180025,0.2732312961117544,-2.428760260810931,-1.3185128135525088,0
0.47234264016825267,0.7288155252362812,0.2534695683198878,-0.5283622494715786,-0.39260073655797517,-0.3632658515572231,0.9273172575669335,0.24463145887826002,0.2732312961117544,0.41173269183271005,-0.047607213048206774,0
0.47234264016825267,0.7288155252362812,-0.7378063230712658,-0.5283622494715786,2.5471169737663755,1.9948444724044236,-0.8745873454266699,0.9623222705667344,0.2732312961117544,0.41173269183271005,-0.047607213048206774,1
0.47234264016825267,0.7288155252362812,-0.7378063230712658,-0.5283622494715786,-0.39260073655797517,-0.7337510949932647,0.5133412256996851,-0.2756943795958839,0.2732312961117544,0.41173269183271005,-0.047607213048206774,1
0.47234264016825267,0.7288155252362812,1.2447454597110414,1.8926408936295354,-0.39260073655797517,-0.15784429501153113,-0.2339101532511665,-0.4910016231024262,0.2732312961117544,0.41173269183271005,1.2232983874560952,1
0.47234264016825267,-1.3720893221584447,-0.7378063230712658,1.8926408936295354,-0.39260073655797517,-1.281407386216259,-0.8745873454266699,-1.8366718950183156,0.2732312961117544,0.41173269183271005,1.2232983874560952,0
-2.1171071907541332,-1.3720893221584447,1.2447454597110414,-0.5283622494715786,-0.39260073655797517,-0.34994775457096017,0.4086151462094586,-0.3115789201803076,0.2732312961117544,0.41173269183271005,-0.047607213048206774,1
0.47234264016825267,0.7288155252362812,0.2534695683198878,-0.5283622494715786,-0.39260073655797517,-0.18205901680473646,1.200837135764937,1.141744973488853,0.2732312961117544,0.41173269183271005,1.2232983874560952,0
0.47234264016825267,-1.3720893221584447,-0.7378063230712658,-0.5283622494715786,-0.39260073655797517,-0.5852341346616053,-0.8745873454266699,-1.136923353622053,0.2732312961117544,0.41173269183271005,1.2232983874560952,0
0.47234264016825267,-1.3720893221584447,0.2534695683198878,-0.5283622494715786,2.5471169737663755,0.030223377582363674,-0.8745873454266699,-0.5627707042712736,0.2732312961117544,0.41173269183271005,-1.3185128135525088,0
0.47234264016825267,0.7288155252362812,-0.7378063230712658,-0.5283622494715786,-0.39260073655797517,-0.45084242870931573,0.1523442693392572,-0.4192325419335788,0.2732312961117544,0.41173269183271005,-0.047607213048206774,1
0.47234264016825267,-1.3720893221584447,2.236021351102195,-0.5283622494715786,-0.39260073655797517,2.241531950672703,0.9735199396949746,2.22725232616767,0.2732312961117544,0.41173269183271005,-1.3185128135525088,0
0.47234264016825267,0.7288155252362812,-0.7378063230712658,-0.5283622494715786,-0.39260073655797517,-0.9452263319872581,0.39875857402214315,-0.16804075784261274,0.2732312961117544,0.41173269183271005,1.2232983874560952,1
0.47234264016825267,0.7288155252362812,-0.7378063230712658,-0.5283622494715786,-0.39260073655797517,-1.125626009346638,-0.0552597823560742,-0.6704243260245448,0.2732312961117544,-2.428760260810931,1.2232983874560952,0
-2.1171071907541332,0.7288155252362812,-0.7378063230712658,-0.5283622494715786,-0.39260073655797517,-0.3834447863848942,0.02420883090415652,0.119035566832777,0.2732312961117544,0.41173269183271005,-0.047607213048206774,1
0.47234264016825267,-1.3720893221584447,-0.7378063230712658,-0.5283622494715786,-0.39260073655797517,-0.18205901680473646,2.6633830385280786,0.8367263785212513,0.2732312961117544,0.41173269183271005,1.2232983874560952,1
0.47234264016825267,-1.3720893221584447,-0.7378063230712658,1.8926408936295354,-0.39260073655797517,-0.350754911964067,0.15296030510096442,-0.4910016231024262,0.2732312961117544,0.41173269183271005,-0.047607213048206774,1
0.47234264016825267,-1.3720893221584447,-0.7378063230712658,-0.5283622494715786,-0.39260073655797517,-0.4104845590539735,-0.8745873454266699,-1.029269731868782,0.2732312961117544,0.41173269183271005,1.2232983874560952,0
0.47234264016825267,-1.3720893221584447,-0.7378063230712658,-0.5283622494715786,-0.39260073655797517,-1.1369262128501336,-0.12733596647581835,-1.6213646515117732,0.2732312961117544,0.41173269183271005,1.2232983874560952,1
0.47234264016825267,0.7288155252362812,-0.7378063230712658,-0.5283622494715786,-0.39260073655797517,-0.8947789949180803,-0.8745873454266699,-1.1189810833298413,0.2732312961117544,0.41173269183271005,1.2232983874560952,1
0.47234264016825267,0.7288155252362812,-0.7378063230712658,-0.5283622494715786,-0.39260073655797517,-0.2728642235292565,0.5644721939213839,-0.06038713608934159,0.2732312961117544,0.41173269183271005,-0.047607213048206774,1
0.47234264016825267,0.7288155252362812,-0.7378063230712658,1.8926408936295354,2.5471169737663755,0.03143411367202394,-0.8745873454266699,-0.7421934071933922,0.2732312961117544,0.41173269183271005,1.2232983874560952,1
-2.1171071907541332,-1.3720893221584447,-0.7378063230712658,-0.5283622494715786,-0.39260073655797517,-0.48716451139912376,-0.8745873454266699,-0.8857315695310871,0.2732312961117544,0.41173269183271005,1.2232983874560952,1
